station_id,station_name,latitude,longitude,lines,zone,modes,status
9400ZZLUBKH,Buckhurst Hill Underground Station,51.626605,0.046757,,5,tube,True
9400ZZLUBKH1,Buckhurst Hill Underground Station,51.626623,0.046729,central,5,tube,True
9400ZZLUBKH2,Buckhurst Hill Underground Station,51.626551,0.046711,central,5,tube,True
9400ZZLUBLG,Bethnal Green Underground Station,51.527222,-0.055506,,2,tube,True
9400ZZLUBLG1,Bethnal Green Underground Station,51.527054,-0.054591,central,2,tube,True
9400ZZLUBLG2,Bethnal Green,51.527171,-0.054557,central,2,tube,True
9400ZZLUBLM,Balham Underground Station,51.443288,-0.152997,,3,tube,True
9400ZZLUBLM1,Balham Underground Station,51.443969,-0.152265,northern,3,tube,True
9400ZZLUBLM2,Balham Station,51.443943,-0.152367,northern,3,tube,True
9400ZZLUBLR,Blackhorse Road Underground Station,51.586919,-0.04115,,3,tube,True
9400ZZLUBLR1,Blackhorse Road Underground Station,51.586858,-0.041254,victoria,3,tube,True
9400ZZLUBLR2,Blackhorse Road Station,51.586828,-0.041645,victoria,3,tube,True
9400ZZLUBMY,Bermondsey Underground Station,51.497953,-0.063769,,2,tube,True
9400ZZLUBMY1,Bermondsey Underground Station,51.497925,-0.063712,jubilee,2,tube,True
9400ZZLUBMY2,Bermondsey Underground Station,51.49775,-0.063993,jubilee,2,tube,True
9400ZZLUBND,Bond Street Underground Station,51.514304,-0.149723,,1,tube,True
9400ZZLUBND1,Bond Street Underground Station,51.514417,-0.149444,central,1,tube,True
9400ZZLUBND2,Bond Street Underground Station,51.514736,-0.149158,jubilee,1,tube,True
9400ZZLUBND3,Bond Street Underground Station,51.514682,-0.14916,jubilee,1,tube,True
9400ZZLUBND4,Bond Street Station,51.514299,-0.149377,central,1,tube,True
9400ZZLUBNK,Bank Underground Station,51.51342,-0.088954,,1,tube,True
9400ZZLUBNK1,Bank Underground Station,51.513356,-0.088899,central,1,tube,True
9400ZZLUBNK2,Bank Underground Station,51.513335,-0.088712,central,1,tube,True
9400ZZLUBNK3,Bank Underground Station,51.513132,-0.090047,waterloo-city,1,tube,True
9400ZZLUBNK4,Bank Underground Station,51.512314,-0.087847,northern,1,tube,True
9400ZZLUBNK5,Bank Underground Station,51.51225,-0.087792,northern,1,tube,True
9400ZZLUBNK8,Bank Underground Station,51.513309,-0.088339,waterloo-city,1,tube,True
9400ZZLUBOR,Borough Underground Station,51.501199,-0.09337,,1,tube,True
9400ZZLUBOR1,Borough Underground Station,51.500985,-0.093508,northern,1,tube,True
9400ZZLUBOR2,Borough Underground Station,51.500942,-0.093597,northern,1,tube,True
9400ZZLUBOS,Boston Manor Underground Station,51.495635,-0.324939,,4,tube,True
9400ZZLUBOS1,Boston Manor Underground Station,51.49564,-0.324665,piccadilly,4,tube,True
9400ZZLUBOS2,Boston Manor Underground Station,51.495605,-0.324724,piccadilly,4,tube,True
9400ZZLUBSC,Barons Court Underground Station,51.490311,-0.213427,,2,tube,True
9400ZZLUBSC1,Barons Court Underground Station,51.490422,-0.2142,district,2,tube,True
9400ZZLUBSC2,Barons Court Underground Station,51.490411,-0.214114,district,2,tube,True
9400ZZLUBSC3,Barons Court Underground Station,51.49041,-0.213999,piccadilly,2,tube,True
9400ZZLUBSC4,Barons Court Underground Station,51.490399,-0.213884,piccadilly,2,tube,True
9400ZZLUBST,Baker Street Underground Station,51.522883,-0.15713,,1,tube,True
9400ZZLUBST1,Baker Street Underground Station,51.523212,-0.157506,bakerloo,1,tube,True
9400ZZLUBST2,Baker Street Underground Station,51.523238,-0.15739,bakerloo,1,tube,True
9400ZZLUBST3,Baker Street Underground Station,51.522276,-0.156838,"circle,hammersmith-city",1,tube,True
9400ZZLUBST4,Baker Street Underground Station,51.522301,-0.156736,"circle,hammersmith-city",1,tube,True
9400ZZLUBST5,Baker Street Underground Station,51.523153,-0.157696,jubilee,1,tube,True
9400ZZLUBST6,Baker Street Underground Station,51.523178,-0.157594,jubilee,1,tube,True
9400ZZLUBST7,Baker Street Underground Station,51.522851,-0.156829,metropolitan,1,tube,True
9400ZZLUBST8,Baker Street Underground Station,51.522796,-0.156773,metropolitan,1,tube,True
9400ZZLUBTK,Burnt Oak Underground Station,51.602774,-0.264048,,4,tube,True
9400ZZLUBTK1,Burnt Oak Underground Station,51.602865,-0.264131,northern,4,tube,True
9400ZZLUBTK2,Burnt Oak Station,51.602873,-0.264059,northern,4,tube,True
9400ZZLUBTX,Brent Cross Underground Station,51.57665,-0.213622,,3,tube,True
9400ZZLUBTX1,Brent Cross Underground Station,51.576695,-0.213621,northern,3,tube,True
9400ZZLUBTX2,Brent Cross Station,51.576703,-0.213592,northern,3,tube,True
9400ZZLUBWR,Bow Road Underground Station,51.52694,-0.025128,,2,tube,True
9400ZZLUBWR1,Bow Road Underground Station,51.526956,-0.025041,"district,hammersmith-city",2,tube,True
9400ZZLUBWR2,Bow Road Underground Station,51.526936,-0.024926,"district,hammersmith-city",2,tube,True
9400ZZLUBWT,Bayswater Underground Station,51.512284,-0.187938,,1,tube,True
9400ZZLUBWT1,Bayswater Underground Station,51.51235,-0.188151,"circle,district",1,tube,True
9400ZZLUBWT2,Bayswater Underground Station,51.512342,-0.188209,"circle,district",1,tube,True
9400ZZLUBXN,Brixton Underground Station,51.462618,-0.114888,,2,tube,True
9400ZZLUBXN1,Brixton Underground Station,51.462477,-0.113987,victoria,2,tube,True
9400ZZLUBZP,Belsize Park Underground Station,51.550311,-0.164648,,2,tube,True
9400ZZLUBZP1,Belsize Park Underground Station,51.550241,-0.164766,northern,2,tube,True
9400ZZLUBZP2,Belsize Park Underground Station,51.550529,-0.164783,northern,2,tube,True
9400ZZLUCAL,Chalfont & Latimer Underground Station,51.667985,-0.560689,,8,tube,True
9400ZZLUCAL1,Chalfont & Latimer Underground Station,51.667966,-0.560647,metropolitan,8,tube,True
9400ZZLUCAL2,Chalfont & Latimer Underground Station,51.667966,-0.560632,metropolitan,8,tube,True
9400ZZLUCAR,Caledonian Road Underground Station,51.548519,-0.118493,,2,tube,True
9400ZZLUCAR1,Caledonian Road Underground Station,51.548754,-0.118613,piccadilly,2,tube,True
9400ZZLUCAR2,Caledonian Road Station,51.548711,-0.118168,piccadilly,2,tube,True
9400ZZLUCFM,Chalk Farm Underground Station,51.544118,-0.153388,,2,tube,True
9400ZZLUCFM1,Chalk Farm Underground Station,51.54421,-0.153529,northern,2,tube,True
9400ZZLUCFM2,Chalk Farm Station,51.544219,-0.153528,northern,2,tube,True
9400ZZLUCGN,Covent Garden Underground Station,51.513093,-0.124436,,1,tube,True
9400ZZLUCGN1,Covent Garden Underground Station,51.513038,-0.12438,piccadilly,1,tube,True
9400ZZLUCGN2,Covent Garden Underground Station,51.513056,-0.124336,piccadilly,1,tube,True
9400ZZLUCGT,Canning Town Underground Station,51.513584,0.008322,,2/3,tube,True
9400ZZLUCGT1,Canning Town Underground Station,51.514287,0.007704,jubilee,2/3,tube,True
9400ZZLUCGT2,Canning Town Underground Station,51.514292,0.007416,jubilee,2/3,tube,True
9400ZZLUCHL,Chancery Lane Underground Station,51.518247,-0.111583,,1,tube,True
9400ZZLUCHL1,Chancery Lane Underground Station,51.51831,-0.112143,central,1,tube,True
9400ZZLUCHL2,Chancery Lane Underground Station,51.51829,-0.112014,central,1,tube,True
9400ZZLUCHX,Charing Cross Underground Station,51.50741,-0.127277,,1,tube,True
9400ZZLUCHX1,Charing Cross Underground Station,51.507451,-0.128097,bakerloo,1,tube,True
9400ZZLUCHX2,Charing Cross Underground Station,51.50818,-0.125891,bakerloo,1,tube,True
9400ZZLUCHX3,Charing Cross Underground Station,51.508223,-0.125803,,1,tube,True
9400ZZLUCHX4,Charing Cross Underground Station,51.508842,-0.125691,northern,1,tube,True
9400ZZLUCHX5,Charing Cross Underground Station,51.508804,-0.125592,northern,1,tube,True
9400ZZLUCKS,Cockfosters Underground Station,51.65152,-0.149171,,5,tube,True
9400ZZLUCKS1,Cockfosters Underground Station,51.651509,-0.149056,piccadilly,5,tube,True
9400ZZLUCND,Colindale Underground Station,51.595424,-0.249919,,4,tube,True
9400ZZLUCND1,Colindale Underground Station,51.595508,-0.250089,northern,4,tube,True
9400ZZLUCND2,Colindale Station,51.595506,-0.250003,northern,4,tube,True
9400ZZLUCPC,Clapham Common Underground Station,51.461742,-0.138317,,2,tube,True
9400ZZLUCPC1,Clapham Common Underground Station,51.462294,-0.136841,northern,2,tube,True
9400ZZLUCPC2,Clapham Common,51.462077,-0.137296,northern,2,tube,True
9400ZZLUCPK,Canons Park Underground Station,51.607701,-0.294693,,5,tube,True
9400ZZLUCPK1,Canons Park Underground Station,51.608036,-0.294854,jubilee,5,tube,True
9400ZZLUCPK2,Canons Park Underground Station,51.608063,-0.294867,jubilee,5,tube,True
9400ZZLUCPN,Clapham North Underground Station,51.465135,-0.130016,,2,tube,True
9400ZZLUCPN1,Clapham North Underground Station,51.465727,-0.129359,northern,2,tube,True
9400ZZLUCPN2,Clapham North,51.465231,-0.129811,northern,2,tube,True
9400ZZLUCPS,Clapham South Underground Station,51.452654,-0.147582,,2+3,tube,True
9400ZZLUCPS1,Clapham South Underground Station,51.453346,-0.147036,northern,2+3,tube,True
9400ZZLUCPS2,Clapham South,51.452904,-0.1475,northern,2+3,tube,True
9400ZZLUCSD,Colliers Wood Underground Station,51.41816,-0.178086,,3,tube,True
9400ZZLUCSD1,Colliers Wood Underground Station,51.418664,-0.177577,northern,3,tube,True
9400ZZLUCSD2,Colliers Wood Station,51.418334,-0.177763,northern,3,tube,True
9400ZZLUCSM,Chesham Underground Station,51.705242,-0.611115,,9,tube,True
9400ZZLUCSM1,Chesham Underground Station,51.705208,-0.611247,metropolitan,9,tube,True
9400ZZLUCST,Cannon Street Underground Station,51.51151,-0.090432,,1,tube,True
9400ZZLUCST1,Cannon Street Underground Station,51.511366,-0.090423,"circle,district",1,tube,True
9400ZZLUCST2,Cannon Street Underground Station,51.511357,-0.090424,"circle,district",1,tube,True
9400ZZLUCTN,Camden Town Underground Station,51.539292,-0.14274,,2,tube,True
9400ZZLUCTN1,Camden Town Underground Station,51.539297,-0.142465,northern,2,tube,True
9400ZZLUCTN2,Camden Town Underground Station,51.539195,-0.142888,northern,2,tube,True
9400ZZLUCTN3,Camden Town Underground Station,51.539351,-0.142478,northern,2,tube,True
9400ZZLUCTN4,Camden Town Underground Station,51.53926,-0.142972,northern,2,tube,True
9400ZZLUCWL,Chigwell Underground Station,51.617916,0.075041,,4,tube,True
9400ZZLUCWL1,Chigwell Underground Station,51.617605,0.07533,central,4,tube,True
9400ZZLUCWL2,Chigwell Underground Station,51.617567,0.075458,central,4,tube,True
9400ZZLUCWP,Chiswick Park Underground Station,51.494627,-0.267972,,3,tube,True
9400ZZLUCWP1,Chiswick Park Underground Station,51.494681,-0.26797,district,3,tube,True
9400ZZLUCWP2,Chiswick Park Underground Station,51.49471,-0.26807,district,3,tube,True
9400ZZLUCWR,Canada Water Underground Station,51.497945,-0.049722,,2,tube,True
9400ZZLUCWR1,Canada Water Underground Station,51.497954,-0.050269,,,tube,
9400ZZLUCWR2,Canada Water Underground Station,51.498282,-0.049981,jubilee,2,tube,True
9400ZZLUCWR3,Canada Water Underground Station,51.497931,-0.049405,jubilee,2,tube,True
9400ZZLUCXY,Croxley Underground Station,51.647044,-0.441718,,7,tube,True
9400ZZLUCXY1,Croxley Underground Station,51.647268,-0.440988,metropolitan,7,tube,True
9400ZZLUCXY2,Croxley Underground Station,51.647295,-0.440972,metropolitan,7,tube,True
9400ZZLUCYD,Chorleywood Underground Station,51.654358,-0.518461,,7,tube,True
9400ZZLUCYD1,Chorleywood Underground Station,51.653835,-0.51829,metropolitan,7,tube,True
9400ZZLUCYD2,Chorleywood Underground Station,51.653798,-0.518233,metropolitan,7,tube,True
9400ZZLUCYF,Canary Wharf Underground Station,51.503488,-0.018246,,2,tube,True
9400ZZLUCYF1,Canary Wharf Underground Station,51.503594,-0.018141,jubilee,2,tube,True
9400ZZLUCYF2,Canary Wharf Underground Station,51.503442,-0.018723,jubilee,2,tube,True
9400ZZLUDBN,Debden Underground Station,51.645386,0.083782,,6,tube,True
9400ZZLUDBN1,Debden Underground Station,51.64519,0.084221,central,6,tube,True
9400ZZLUDBN2,Debden Underground Station,51.645112,0.08403,central,6,tube,True
9400ZZLUDGE,Dagenham East Underground Station,51.544096,0.166017,,5,tube,True
9400ZZLUDGE1,Dagenham East Underground Station,51.544135,0.165384,district,5,tube,True
9400ZZLUDGE2,Dagenham East Underground Station,51.54415,0.165514,district,5,tube,True
9400ZZLUDGY,Dagenham Heathway Underground Station,51.541639,0.147527,,5,tube,True
9400ZZLUDGY1,Dagenham Heathway Underground Station,51.541639,0.146546,district,5,tube,True
9400ZZLUDGY2,Dagenham Heathway Underground Station,51.541513,0.146555,district,5,tube,True
9400ZZLUDOH,Dollis Hill Underground Station,51.551955,-0.239068,,3,tube,True
9400ZZLUDOH1,Dollis Hill Underground Station,51.55203,-0.238661,jubilee,3,tube,True
9400ZZLUDOH2,Dollis Hill Station,51.551985,-0.238663,jubilee,3,tube,True
9400ZZLUEAC,Elephant & Castle Underground Station,51.494536,-0.100606,,1+2,tube,True
9400ZZLUEAC1,Elephant & Castle Underground Station,51.49581,-0.100985,bakerloo,1+2,tube,True
9400ZZLUEAC2,Elephant & Castle Underground Station,51.495865,-0.101069,bakerloo,1+2,tube,True
9400ZZLUEAC3,Elephant & Castle Underground Station,51.495065,-0.100512,northern,1+2,tube,True
9400ZZLUEAC4,Elephant & Castle Underground Station,51.495011,-0.100529,northern,1+2,tube,True
9400ZZLUEAE,Eastcote Underground Station,51.576506,-0.397373,,5,tube,True
9400ZZLUEAE1,Eastcote Underground Station,51.576594,-0.396519,"metropolitan,piccadilly",5,tube,True
9400ZZLUEAE2,Eastcote Underground Station,51.576594,-0.396576,"metropolitan,piccadilly",5,tube,True
9400ZZLUEAN,East Acton Underground Station,51.516612,-0.247248,,2,tube,True
9400ZZLUEAN1,East Acton Underground Station,51.517124,-0.247877,central,2,tube,True
9400ZZLUEAN2,East Acton Underground Station,51.517143,-0.247891,central,2,tube,True
9400ZZLUEBY,Ealing Broadway Underground Station,51.515017,-0.301457,,3,tube,True
9400ZZLUEBY1,Ealing Broadway Underground Station,51.515215,-0.301493,central,3,tube,True
9400ZZLUEBY2,Ealing Broadway Underground Station,51.515213,-0.301349,,3,tube,True
9400ZZLUEBY3,Ealing Broadway Underground Station,51.515203,-0.301234,district,3,tube,True
9400ZZLUEBY4,Ealing Broadway Underground Station,51.5152,-0.301075,district,3,tube,True
9400ZZLUECM,Ealing Common Underground Station,51.51014,-0.288265,,3,tube,True
9400ZZLUECM1,Ealing Common Underground Station,51.509996,-0.288213,"district,piccadilly",3,tube,True
9400ZZLUECM2,Ealing Common Underground Station,51.509959,-0.288185,"district,piccadilly",3,tube,True
9400ZZLUECT,Earl's Court Underground Station,51.492063,-0.193378,,1+2,tube,True
9400ZZLUECT1,Earl's Court Underground Station,51.491773,-0.193836,district,1+2,tube,True
9400ZZLUECT2,Earl's Court Underground Station,51.491835,-0.193776,district,1+2,tube,True
9400ZZLUECT3,Earl's Court Underground Station,51.491718,-0.193752,piccadilly,1+2,tube,True
9400ZZLUECT4,Earl's Court Underground Station,51.49178,-0.193663,piccadilly,1+2,tube,True
9400ZZLUEFY,East Finchley Underground Station,51.587131,-0.165012,,3,tube,True
9400ZZLUEFY1,East Finchley Underground Station,51.587256,-0.164963,northern,3,tube,True
9400ZZLUEFY2,East Finchley Underground Station,51.587293,-0.16502,northern,3,tube,True
9400ZZLUEGW,Edgware Underground Station,51.613653,-0.274928,,5,tube,True
9400ZZLUEGW1,Edgware Underground Station,51.613537,-0.275004,northern,5,tube,True
9400ZZLUEHM,East Ham Underground Station,51.538948,0.051186,,3+4,tube,True
9400ZZLUEHM1,East Ham Underground Station,51.539335,0.052169,"district,hammersmith-city",3+4,tube,True
9400ZZLUEHM2,East Ham Underground Station,51.539361,0.052271,"district,hammersmith-city",3+4,tube,True
9400ZZLUEMB,Embankment Underground Station,51.507058,-0.122666,,1,tube,True
9400ZZLUEMB1,Embankment Underground Station,51.506603,-0.122886,bakerloo,1,tube,True
9400ZZLUEMB2,Embankment Underground Station,51.506583,-0.122772,bakerloo,1,tube,True
9400ZZLUEMB3,Embankment Underground Station,51.507061,-0.122291,"circle,district",1,tube,True
9400ZZLUEMB4,Embankment Underground Station,51.506998,-0.122308,"circle,district",1,tube,True
9400ZZLUEMB5,Embankment Underground Station,51.507263,-0.122542,northern,1,tube,True
9400ZZLUEMB6,Embankment Underground Station,51.50729,-0.122541,northern,1,tube,True
9400ZZLUEPG,Epping Underground Station,51.69368,0.113767,,6,tube,True
9400ZZLUEPG1,Epping Underground Station,51.693509,0.113774,central,6,tube,True
9400ZZLUEPG2,Epping Underground Station,51.693438,0.113727,,6,tube,True
9400ZZLUEPK,Elm Park Underground Station,51.549775,0.19864,,6,tube,True
9400ZZLUEPK1,Elm Park Underground Station,51.549633,0.19758,district,6,tube,True
9400ZZLUEPK2,Elm Park Station,51.54957,0.197577,district,6,tube,True
9400ZZLUEPY,East Putney Underground Station,51.459205,-0.211,,2+3,tube,True
9400ZZLUEPY1,East Putney Underground Station,51.458732,-0.211249,district,2+3,tube,True
9400ZZLUEPY2,East Putney Underground Station,51.458669,-0.211266,district,2+3,tube,True
9400ZZLUERB,Edgware Road (Bakerloo) Underground Station,51.520299,-0.17015,,1,tube,True
9400ZZLUERB1,Edgware Road (Bakerloo) Underground Station,51.520454,-0.170273,bakerloo,1,tube,True
9400ZZLUERB2,Edgware Road (Bakerloo) Underground Station,51.520488,-0.170185,bakerloo,1,tube,True
9400ZZLUERC,Edgware Road (Circle Line) Underground Station,51.519858,-0.167832,,1,tube,True
9400ZZLUERC1,Edgware Road (Circle Line) Underground Station,51.519803,-0.167748,"circle,hammersmith-city",1,tube,True
9400ZZLUERC2,Edgware Road (Circle Line) Underground Station,51.519803,-0.167734,circle,1,tube,True
9400ZZLUERC3,Edgware Road (Circle Line) Underground Station,51.519802,-0.167719,"circle,district",1,tube,True
9400ZZLUERC4,Edgware Road (Circle Line) Underground Station,51.519802,-0.167705,"circle,hammersmith-city",1,tube,True
9400ZZLUESQ,Euston Square Underground Station,51.525604,-0.135829,,1,tube,True
9400ZZLUESQ1,Euston Square Underground Station,51.525631,-0.135309,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUESQ2,Euston Square Underground Station,51.525614,-0.135367,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUEUS,Euston Underground Station,51.527999,-0.133785,,1,tube,True
9400ZZLUEUS1,Euston Underground Station,51.528055,-0.132182,victoria,1,tube,True
9400ZZLUEUS2,Euston Underground Station,51.527824,-0.131846,northern,1,tube,True
9400ZZLUEUS3,Euston Underground Station,51.528344,-0.1323,northern,1,tube,True
9400ZZLUEUS4,Euston Underground Station,51.528239,-0.134193,northern,1,tube,True
9400ZZLUEUS5,Euston Underground Station,51.528186,-0.134239,northern,1,tube,True
9400ZZLUEUS6,Euston Underground Station,51.528089,-0.132066,victoria,1,tube,True
9400ZZLUFBY,Fulham Broadway Underground Station,51.480081,-0.195422,,2,tube,True
9400ZZLUFBY1,Fulham Broadway Underground Station,51.480444,-0.195062,district,2,tube,True
9400ZZLUFBY2,Fulham Broadway Underground Station,51.480416,-0.19502,district,2,tube,True
9400ZZLUFCN,Farringdon Underground Station,51.520252,-0.104913,,1,tube,True
9400ZZLUFCN1,Farringdon Underground Station,51.520433,-0.104992,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUFCN2,Farringdon Underground Station,51.52037,-0.104937,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUFCN3,Farringdon Underground Station,51.520344,-0.105558,,1,tube,True
9400ZZLUFCN4,Farringdon Underground Station,51.520343,-0.105543,,1,tube,True
9400ZZLUFLP,Fairlop Underground Station,51.595618,0.091004,,4,tube,True
9400ZZLUFLP1,Fairlop Underground Station,51.596019,0.091224,central,4,tube,True
9400ZZLUFLP2,Fairlop Underground Station,51.595957,0.091207,central,4,tube,True
9400ZZLUFPK,Finsbury Park Underground Station,51.564158,-0.106825,,2,tube,True
9400ZZLUFPK1,Finsbury Park Underground Station,51.564388,-0.106036,piccadilly,2,tube,True
9400ZZLUFPK2,Finsbury Park Underground Station,51.564356,-0.105749,piccadilly,2,tube,True
9400ZZLUFPK3,Finsbury Park Underground Station,51.564424,-0.106035,victoria,2,tube,True
9400ZZLUFPK4,Finsbury Park Underground Station,51.564428,-0.105746,victoria,2,tube,True
9400ZZLUFYC,Finchley Central Underground Station,51.600921,-0.192527,,4,tube,True
9400ZZLUFYC1,Finchley Central Underground Station,51.600988,-0.19277,northern,4,tube,True
9400ZZLUFYC2,Finchley Central Underground Station,51.600941,-0.19267,northern,4,tube,True
9400ZZLUFYR,Finchley Road Underground Station,51.546825,-0.179845,,2,tube,True
9400ZZLUFYR1,Finchley Road Underground Station,51.547173,-0.180264,jubilee,2,tube,True
9400ZZLUFYR2,Finchley Road Underground Station,51.547182,-0.180278,jubilee,2,tube,True
9400ZZLUFYR3,Finchley Road Underground Station,51.547173,-0.180249,metropolitan,2,tube,True
9400ZZLUFYR4,Finchley Road Underground Station,51.547172,-0.180235,metropolitan,2,tube,True
9400ZZLUGBY,Gunnersbury Underground Station,51.491803,-0.275267,,3,tube,True
9400ZZLUGBY1,Gunnersbury Underground Station,51.491555,-0.275521,district,3,tube,True
9400ZZLUGBY2,Gunnersbury Station,51.491481,-0.275395,district,3,tube,True
9400ZZLUGDG,Goodge Street Underground Station,51.520599,-0.134361,,1,tube,True
9400ZZLUGDG1,Goodge Street Underground Station,51.520672,-0.134488,northern,1,tube,True
9400ZZLUGDG2,Goodge Street Station,51.520679,-0.134358,northern,1,tube,True
9400ZZLUGFD,Greenford Underground Station,51.542424,-0.34605,,4,tube,True
9400ZZLUGFD1,Greenford Underground Station,51.542466,-0.345212,central,4,tube,True
9400ZZLUGFD2,Greenford Underground Station,51.54235,-0.345274,central,4,tube,True
9400ZZLUGGH,Grange Hill Underground Station,51.613378,0.092066,,4,tube,True
9400ZZLUGGH1,Grange Hill Underground Station,51.61323,0.09229,central,4,tube,True
9400ZZLUGGH2,Grange Hill Underground Station,51.61323,0.092304,central,4,tube,True
9400ZZLUGGN,Golders Green Underground Station,51.572259,-0.194039,,3,tube,True
9400ZZLUGGN1,Golders Green Underground Station,51.572439,-0.194075,northern,3,tube,True
9400ZZLUGGN2,Golders Green Underground Station,51.572438,-0.194003,northern,3,tube,True
9400ZZLUGHK,Goldhawk Road Underground Station,51.502005,-0.226715,,2,tube,True
9400ZZLUGHK1,Goldhawk Road Underground Station,51.501772,-0.226767,"circle,hammersmith-city",2,tube,True
9400ZZLUGHK2,Goldhawk Road Underground Station,51.501763,-0.226753,"circle,hammersmith-city",2,tube,True
9400ZZLUGPK,Green Park Underground Station,51.506947,-0.142787,,1,tube,True
9400ZZLUGPK1,Green Park Underground Station,51.506543,-0.142256,victoria,1,tube,True
9400ZZLUGPK2,Green Park Underground Station,51.506183,-0.141694,jubilee,1,tube,True
9400ZZLUGPK3,Green Park Underground Station,51.506163,-0.14158,jubilee,1,tube,True
9400ZZLUGPK4,Green Park Underground Station,51.507122,-0.14193,piccadilly,1,tube,True
9400ZZLUGPK5,Green Park Underground Station,51.506507,-0.142257,victoria,1,tube,True
9400ZZLUGPK6,Green Park Station,51.507115,-0.142045,piccadilly,1,tube,True
9400ZZLUGPS,Great Portland Street Underground Station,51.52384,-0.144262,,1,tube,True
9400ZZLUGPS1,Great Portland Street Underground Station,51.523845,-0.144002,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUGPS2,Great Portland Street Underground Station,51.523836,-0.144017,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUGTH,Gants Hill Underground Station,51.576544,0.066185,,4,tube,True
9400ZZLUGTH1,Gants Hill Underground Station,51.576565,0.065017,central,4,tube,True
9400ZZLUGTH2,Gants Hill Station,51.576438,0.065054,central,4,tube,True
9400ZZLUGTR,Gloucester Road Underground Station,51.494316,-0.182658,,1,tube,True
9400ZZLUGTR1,Gloucester Road Underground Station,51.494325,-0.183205,circle,1,tube,True
9400ZZLUGTR2,Gloucester Road Underground Station,51.494305,-0.183105,"circle,district",1,tube,True
9400ZZLUGTR3,Gloucester Road Underground Station,51.494286,-0.183005,district,1,tube,True
9400ZZLUGTR4,Gloucester Road Underground Station,51.494262,-0.183207,piccadilly,1,tube,True
9400ZZLUGTR5,Gloucester Road Underground Station,51.494233,-0.183079,piccadilly,1,tube,True
9400ZZLUHAI,Highbury & Islington Underground Station,51.54635,-0.103324,,2,tube,True
9400ZZLUHAI1,Highbury & Islington Underground Station,51.545557,-0.104337,victoria,2,tube,True
9400ZZLUHAI2,Highbury & Islington Underground Station,51.545584,-0.104322,victoria,2,tube,True
9400ZZLUHAW,Harrow & Wealdstone Underground Station,51.592268,-0.335217,,5,tube,True
9400ZZLUHAW1,Harrow & Wealdstone Underground Station,51.592333,-0.335403,bakerloo,5,tube,True
9400ZZLUHAW2,Harrow & Wealdstone Underground Station,51.592115,-0.334573,bakerloo,5,tube,True
9400ZZLUHBN,Holborn Underground Station,51.51758,-0.120475,,1,tube,True
9400ZZLUHBN1,Holborn Underground Station,51.517708,-0.119504,central,1,tube,True
9400ZZLUHBN2,Holborn Underground Station,51.517706,-0.11936,central,1,tube,True
9400ZZLUHBN3,Holborn Underground Station,51.517594,-0.120244,piccadilly,1,tube,True
9400ZZLUHBN4,Holborn Underground Station,51.517513,-0.120204,piccadilly,1,tube,True
9400ZZLUHBT,High Barnet Underground Station,51.650541,-0.194298,,5,tube,True
9400ZZLUHBT1,High Barnet Underground Station,51.65061,-0.19415,northern,5,tube,True
9400ZZLUHCH,Hornchurch Underground Station,51.554093,0.219116,,6,tube,True
9400ZZLUHCH1,Hornchurch Underground Station,51.554064,0.218249,district,6,tube,True
9400ZZLUHCH2,Hornchurch Underground Station,51.554098,0.218366,district,6,tube,True
9400ZZLUHCL,Hendon Central Underground Station,51.583301,-0.226424,,3+4,tube,True
9400ZZLUHCL1,Hendon Central Underground Station,51.583256,-0.226455,northern,3+4,tube,True
9400ZZLUHCL2,Hendon Central Station,51.583272,-0.22631,northern,3+4,tube,True
9400ZZLUHGD,Hillingdon Underground Station,51.553715,-0.449828,,6,tube,True
9400ZZLUHGD1,Hillingdon Underground Station,51.553587,-0.450409,"metropolitan,piccadilly",6,tube,True
9400ZZLUHGD2,Hillingdon Underground Station,51.553596,-0.45038,"metropolitan,piccadilly",6,tube,True
9400ZZLUHGR,Hanger Lane Underground Station,51.530177,-0.292704,,3,tube,True
9400ZZLUHGR1,Hanger Lane Underground Station,51.530331,-0.293405,central,3,tube,True
9400ZZLUHGR2,Hanger Lane Station,51.530242,-0.293437,central,3,tube,True
9400ZZLUHGT,Highgate Underground Station,51.577532,-0.145857,,3,tube,True
9400ZZLUHGT1,Highgate Underground Station,51.577756,-0.145805,northern,3,tube,True
9400ZZLUHGT2,Highgate,51.577713,-0.145922,northern,3,tube,True
9400ZZLUHLT,Hainault Underground Station,51.603659,0.093482,,4,tube,True
9400ZZLUHLT1,Hainault Underground Station,51.603572,0.093304,central,4,tube,True
9400ZZLUHLT2,Hainault Underground Station,51.603732,0.093384,central,4,tube,True
9400ZZLUHNX,Hatton Cross Underground Station,51.466747,-0.423191,,5+6,tube,True
9400ZZLUHNX1,Hatton Cross Underground Station,51.466393,-0.423607,piccadilly,5+6,tube,True
9400ZZLUHNX2,Hatton Cross Station,51.466393,-0.423607,piccadilly,5+6,tube,True
9400ZZLUHOH,Harrow-on-the-Hill Underground Station,51.579195,-0.337225,,5,tube,True
